Record Length,2.500000e+03,,  -0.000460000000,  26.40000,
Sample Interval,4.000000e-07,,  -0.000459600000,  27.20000,
Trigger Point,1.150000000000e+03,,  -0.000459200000,  26.40000,
,,,  -0.000458800000,  26.40000,
,,,  -0.000458400000,  27.20000,
,,,  -0.000458000000,  26.40000,
Source,CH2,,  -0.000457600000,  26.40000,
Vertical Units,V,,  -0.000457200000,  28.00000,
Vertical Scale,2.000000e+01,,  -0.000456800000,  26.40000,
Vertical Offset,-4.240000e+01,,  -0.000456400000,  26.40000,
Horizontal Units,s,,  -0.000456000000,  25.60000,
Horizontal Scale,1.000000e-04,,  -0.000455600000,  26.40000,
Pt Fmt,Y,,  -0.000455200000,  26.40000,
Yzero,0.000000e+00,,  -0.000454800000,  27.20000,
Probe Atten,1.000000e+01,,  -0.000454400000,  27.20000,
Model Number,TBS1102B,,  -0.000454000000,  26.40000,
Serial Number,C013601,,  -0.000453600000,  27.20000,
Firmware Version,FV:v4.0,,  -0.000453200000,  27.20000,
,,,-00.000452800000,  26.40000,
,,,-00.000452400000,  26.40000,
,,,-00.000452000000,  26.40000,
,,,-00.000451600000,  26.40000,
,,,-00.000451200000,  26.40000,
,,,-00.000450800000,  26.40000,
,,,-00.000450400000,  26.40000,
,,,-00.000450000000,  26.40000,
,,,-00.000449600000,  27.20000,
,,,-00.000449200000,  26.40000,
,,,-00.000448800000,  27.20000,
,,,-00.000448400000,  26.40000,
,,,-00.000448000000,  26.40000,
,,,-00.000447600000,  27.20000,
,,,-00.000447200000,  27.20000,
,,,-00.000446800000,  27.20000,
,,,-00.000446400000,  26.40000,
,,,-00.000446000000,  27.20000,
,,,-00.000445600000,  27.20000,
,,,-00.000445200000,  26.40000,
,,,-00.000444800000,  26.40000,
,,,-00.000444400000,  27.20000,
,,,-00.000444000000,  26.40000,
,,,-00.000443600000,  27.20000,
,,,-00.000443200000,  27.20000,
,,,-00.000442800000,  26.40000,
,,,-00.000442400000,  26.40000,
,,,-00.000442000000,  25.60000,
,,,-00.000441600000,  26.40000,
,,,-00.000441200000,  26.40000,
,,,-00.000440800000,  26.40000,
,,,-00.000440400000,  27.20000,
,,,-00.000440000000,  26.40000,
,,,-00.000439600000,  27.20000,
,,,-00.000439200000,  27.20000,
,,,-00.000438800000,  26.40000,
,,,-00.000438400000,  26.40000,
,,,-00.000438000000,  26.40000,
,,,-00.000437600000,  28.00000,
,,,-00.000437200000,  26.40000,
,,,-00.000436800000,  26.40000,
,,,-00.000436400000,  26.40000,
,,,-00.000436000000,  26.40000,
,,,-00.000435600000,  26.40000,
,,,-00.000435200000,  27.20000,
,,,-00.000434800000,  27.20000,
,,,-00.000434400000,  26.40000,
,,,-00.000434000000,  26.40000,
,,,-00.000433600000,  26.40000,
,,,-00.000433200000,  25.60000,
,,,-00.000432800000,  27.20000,
,,,-00.000432400000,  26.40000,
,,,-00.000432000000,  26.40000,
,,,-00.000431600000,  26.40000,
,,,-00.000431200000,  27.20000,
,,,-00.000430800000,  27.20000,
,,,-00.000430400000,  27.20000,
,,,-00.000430000000,  26.40000,
,,,-00.000429600000,  26.40000,
,,,-00.000429200000,  26.40000,
,,,-00.000428800000,  26.40000,
