Record Length,2.500000e+03,,  -0.000460000000,  25.60000,
Sample Interval,4.000000e-07,,  -0.000459600000,  25.60000,
Trigger Point,1.150000000000e+03,,  -0.000459200000,  26.40000,
,,,  -0.000458800000,  25.60000,
,,,  -0.000458400000,  24.80000,
,,,  -0.000458000000,  25.60000,
Source,CH2,,  -0.000457600000,  26.40000,
Vertical Units,V,,  -0.000457200000,  25.60000,
Vertical Scale,2.000000e+01,,  -0.000456800000,  25.60000,
Vertical Offset,-4.240000e+01,,  -0.000456400000,  26.40000,
Horizontal Units,s,,  -0.000456000000,  25.60000,
Horizontal Scale,1.000000e-04,,  -0.000455600000,  25.60000,
Pt Fmt,Y,,  -0.000455200000,  25.60000,
Yzero,0.000000e+00,,  -0.000454800000,  24.80000,
Probe Atten,1.000000e+01,,  -0.000454400000,  24.80000,
Model Number,TBS1102B,,  -0.000454000000,  25.60000,
Serial Number,C013601,,  -0.000453600000,  25.60000,
Firmware Version,FV:v4.0,,  -0.000453200000,  25.60000,
,,,-00.000452800000,  25.60000,
,,,-00.000452400000,  26.40000,
,,,-00.000452000000,  25.60000,
,,,-00.000451600000,  24.80000,
,,,-00.000451200000,  25.60000,
,,,-00.000450800000,  24.80000,
,,,-00.000450400000,  26.40000,
,,,-00.000450000000,  25.60000,
,,,-00.000449600000,  25.60000,
,,,-00.000449200000,  25.60000,
,,,-00.000448800000,  25.60000,
,,,-00.000448400000,  25.60000,
,,,-00.000448000000,  25.60000,
,,,-00.000447600000,  25.60000,
,,,-00.000447200000,  25.60000,
,,,-00.000446800000,  26.40000,
,,,-00.000446400000,  25.60000,
,,,-00.000446000000,  25.60000,
,,,-00.000445600000,  25.60000,
,,,-00.000445200000,  25.60000,
,,,-00.000444800000,  25.60000,
,,,-00.000444400000,  25.60000,
,,,-00.000444000000,  25.60000,
,,,-00.000443600000,  24.80000,
,,,-00.000443200000,  25.60000,
,,,-00.000442800000,  26.40000,
,,,-00.000442400000,  26.40000,
,,,-00.000442000000,  25.60000,
,,,-00.000441600000,  25.60000,
,,,-00.000441200000,  26.40000,
,,,-00.000440800000,  25.60000,
,,,-00.000440400000,  26.40000,
,,,-00.000440000000,  25.60000,
,,,-00.000439600000,  26.40000,
,,,-00.000439200000,  26.40000,
,,,-00.000438800000,  25.60000,
,,,-00.000438400000,  25.60000,
,,,-00.000438000000,  25.60000,
,,,-00.000437600000,  24.80000,
,,,-00.000437200000,  25.60000,
,,,-00.000436800000,  25.60000,
,,,-00.000436400000,  25.60000,
,,,-00.000436000000,  26.40000,
,,,-00.000435600000,  26.40000,
,,,-00.000435200000,  25.60000,
,,,-00.000434800000,  25.60000,
,,,-00.000434400000,  24.80000,
,,,-00.000434000000,  24.80000,
,,,-00.000433600000,  25.60000,
,,,-00.000433200000,  26.40000,
,,,-00.000432800000,  25.60000,
,,,-00.000432400000,  25.60000,
,,,-00.000432000000,  24.80000,
,,,-00.000431600000,  25.60000,
,,,-00.000431200000,  24.80000,
,,,-00.000430800000,  25.60000,
,,,-00.000430400000,  26.40000,
,,,-00.000430000000,  25.60000,
,,,-00.000429600000,  25.60000,
,,,-00.000429200000,  25.60000,
,,,-00.000428800000,  25.60000,
,,,-00.000428400000,  26.40000,
,,,-00.000428000000,  25.60000,
,,,-00.000427600000,  25.60000,
,,,-00.000427200000,  25.60000,
,,,-00.000426800000,  25.60000,
,,,-00.000426400000,  25.60000,
,,,-00.000426000000,  26.40000,
,,,-00.000425600000,  26.40000,
,,,-00.000425200000,  25.60000,
,,,-00.000424800000,  26.40000,
,,,-00.000424400000,  25.60000,
,,,-00.000424000000,  25.60000,
,,,-00.000423600000,  25.60000,
,,,-00.000423200000,  25.60000,
,,,-00.000422800000,  24.80000,
,,,-00.000422400000,  25.60000,
,,,-00.000422000000,  25.60000,
,,,-00.000421600000,  25.60000,
,,,-00.000421200000,  25.60000,
,,,-00.000420800000,  25.60000,
,,,-00.000420400000,  26.40000,
,,,-00.000420000000,  25.60000,
,,,-00.000419600000,  25.60000,
,,,-00.000419200000,  26.40000,
,,,-00.000418800000,  24.80000,
,,,-00.000418400000,  25.60000,
,,,-00.000418000000,  26.40000,
,,,-00.000417600000,  25.60000,
,,,-00.000417200000,  26.40000,
,,,-00.000416800000,  25.60000,
,,,-00.000416400000,  25.60000,
,,,-00.000416000000,  25.60000,
,,,-00.000415600000,  25.60000,
,,,-00.000415200000,  24.80000,
,,,-00.000414800000,  25.60000,
,,,-00.000414400000,  25.60000,
,,,-00.000414000000,  25.60000,
,,,-00.000413600000,  25.60000,
,,,-00.000413200000,  26.40000,
,,,-00.000412800000,  25.60000,
,,,-00.000412400000,  25.60000,
,,,-00.000412000000,  24.00000,
,,,-00.000411600000,  26.40000,
,,,-00.000411200000,  25.60000,
,,,-00.000410800000,  25.60000,
,,,-00.000410400000,  24.80000,
,,,-00.000410000000,  25.60000,
,,,-00.000409600000,  24.80000,
,,,-00.000409200000,  24.80000,
,,,-00.000408800000,  25.60000,
,,,-00.000408400000,  25.60000,
,,,-00.000408000000,  24.80000,
,,,-00.000407600000,  25.60000,
,,,-00.000407200000,  24.80000,
,,,-00.000406800000,  26.40000,
,,,-00.000406400000,  24.80000,
,,,-00.000406000000,  25.60000,
,,,-00.000405600000,  25.60000,
,,,-00.000405200000,  25.60000,
,,,-00.000404800000,  26.40000,
,,,-00.000404400000,  26.40000,
,,,-00.000404000000,  25.60000,
,,,-00.000403600000,  26.40000,
,,,-00.000403200000,  25.60000,
